DOI,URL,Date,YearMonthDay,YearMonth,Diseases,Cases,Deaths
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Leprosy,35,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Kala azar,29,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Japanese encephalitis,13,1
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Influenza,648465,4
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Infectious diarrhea,103468,1
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Hepatitis E,2225,1
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Hepatitis D,16,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Hepatitis C,21867,18
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Hepatitis B,112648,23
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Hepatitis A,1069,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Hepatitis,138449,43
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Hand foot and mouth disease,108973,2
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Gonorrhea,9263,1
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Filariasis,0,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Epidemic hemorrhagic fever,404,3
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Echinococcosis,316,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Dysentery,5055,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Diphtheria,1,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Dengue,3,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Cholera,10,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,COVID-19,3919,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Brucellosis,9683,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Anthrax,64,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Acute hemorrhagic conjunctivitis,2629,0
doi/10.46234/ccdcw2022.158,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,2022-07-01 00:00:00,2022/07/01,2022 July,Acquired immune deficiency syndrome,4667,1562
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Typhus,124,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Typhoid fever and paratyphoid fever,700,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Tuberculosis,67901,345
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Total,1285858,2066
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Syphilis,48507,4
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Schistosomiasis,5,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Scarlet fever,2896,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,SARS-CoV,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Rubella,167,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Rabies,15,6
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Poliomyelitis,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Plague,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Pertussis,4213,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Other hepatitis,615,1
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Neonatal tetanus,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Mumps,11945,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Meningococcal meningitis,6,1
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Measles,110,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Malaria,62,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Leptospirosis,12,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Leprosy,37,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Kala azar,20,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Japanese encephalitis,7,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Influenza,747038,4
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Infectious diarrhea,95012,1
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Hepatitis E,2411,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Hepatitis D,22,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Hepatitis C,20925,15
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Hepatitis B,106846,35
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Hepatitis A,1038,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Hepatitis,131857,51
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Hand foot and mouth disease,140661,1
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Gonorrhea,8988,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Filariasis,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Epidemic hemorrhagic fever,566,6
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Echinococcosis,250,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Dysentery,4708,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Diphtheria,0,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Dengue,1,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Cholera,6,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,COVID-19,1541,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Brucellosis,9943,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Anthrax,29,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Acute hemorrhagic conjunctivitis,2905,0
doi/10.46234/ccdcw2022.157,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,2022-06-01 00:00:00,2022/06/01,2022 June,Acquired immune deficiency syndrome,5626,1647
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Typhus,144,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Typhoid fever and paratyphoid fever,566,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Tuberculosis,63590,316
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Total,519156,2002
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Syphilis,43751,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Schistosomiasis,39,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Scarlet fever,2588,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,SARS-CoV,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Rubella,155,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Rabies,6,8
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Poliomyelitis,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Plague,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Pertussis,3991,1
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Other hepatitis,642,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Neonatal tetanus,1,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Mumps,11151,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Meningococcal meningitis,5,1
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Measles,110,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Malaria,37,1
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Leptospirosis,10,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Leprosy,27,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Kala azar,35,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Japanese encephalitis,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Influenza,78687,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Infectious diarrhea,82369,1
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Hepatitis E,2503,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Hepatitis D,21,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Hepatitis C,18720,13
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Hepatitis B,102912,25
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Hepatitis A,960,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Hepatitis,125758,38
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Hand foot and mouth disease,70042,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Gonorrhea,8395,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Filariasis,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Epidemic hemorrhagic fever,553,4
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Echinococcosis,235,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Dysentery,3520,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Diphtheria,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Dengue,2,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Cholera,0,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,COVID-19,7547,166
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Brucellosis,8824,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Anthrax,19,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Acute hemorrhagic conjunctivitis,2509,0
doi/10.46234/ccdcw2022.127,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,2022-05-01 00:00:00,2022/05/01,2022 May,Acquired immune deficiency syndrome,4490,1466
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Typhus,89,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Typhoid fever and paratyphoid fever,421,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Tuberculosis,61185,341
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Total,481403,2200
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Syphilis,39513,3
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Schistosomiasis,1,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Scarlet fever,1639,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,SARS-CoV,0,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Rubella,97,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Rabies,9,5
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Poliomyelitis,0,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Plague,0,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Pertussis,3415,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Other hepatitis,529,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Neonatal tetanus,2,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Mumps,9968,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Meningococcal meningitis,7,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Measles,52,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Malaria,34,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Leptospirosis,3,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Leprosy,34,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Kala azar,24,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Japanese encephalitis,0,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Influenza,37567,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Infectious diarrhea,74986,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Hepatitis E,2525,1
doi/10.46234/ccdcw2022.103,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,2022-04-01 00:00:00,2022/04/01,2022 April,Hepatitis D,22,0
